name,lat,lng,formatted_address,rating,extracted_activities,activity_scores
Mahamevnawa Buddhist Monastery Polgahawela,7.3417595,80.2536578,Polgahawela,4.886434986320498,"['meditation', 'spiritual retreats', 'arts and culture', 'historic sites', 'architecture tours', 'cultural experiences', 'architecture photography', 'architecture']","[4.027777777777778, 4.019230769230769, 4.0588235294117645, 4.0, 4.0, 4.0, 4.0, 4.0]"
Makandawa Conservation Center Makandawa Forest,6.9909196,80.40536829999999,Kitulgala,4.632205915442187,"['bird watching', 'hiking', 'wildlife viewing', 'waterfalls', 'river rafting', 'boat wild life safaris']","[4.333333333333333, 4.545454545454546, 4.5, 4.833333333333333, 5.0, 4.0]"
Maligawila Buddha Statue,6.7283835,81.3523636,Okkampitiya,4.405262756257789,"['archaeological sites', 'arts and culture', 'historic sites', 'historical monuments', 'temple pilgrimages', 'sightseeing', 'photography', 'hiking', 'cultural experiences']","[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0]"
Mandathivu Beach,9.6035805,80.0002593,Mandaitivu South,4.704938451386406,"['beach visits', 'fishing', 'wildlife viewing', 'landscape photography']","[3.6666666666666665, 3.3333333333333335, 3.4, 4.0]"
Manelwatta Temple,6.9449211,79.9513614,Gampaha,4.79012419198965,"['architecture photography', 'arts and culture', 'historic sites', 'temple pilgrimages', 'spiritual retreats', 'architecture', 'landscape photography', 'photography', 'sightseeing', 'hiking', 'cultural experiences', 'historical monuments']","[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0]"
Mannar Dutch Fort,8.9758559,79.9169964,Mannar,4.403441733331219,"['architecture photography', 'historic sites', 'historical monuments', 'history tours', 'sightseeing', 'photography']","[5.0, 4.4, 4.4, 4.4, 4.25, 5.0]"
Marakolliya,6.0613722,80.818401,Marakolliya,,"['beach visits', 'surfing', 'whale watching']","[2.2, 2.2, 1.0]"
Marakolliya Beach,6.0422218,80.823073,Kapuhenwala Road,4.334712968687681,"['surfing', 'beach visits', 'whale watching', 'beachfront dining']","[4.0, 5.0, 4.25, 3.0]"
Maritime Museum,6.028025,80.2180559,Galle ,4.307447745147544,"['museum visits', 'arts and culture', 'historic sites', 'history tours']","[4.4, 4.4, 4.4, 4.5]"
Martin Wickramasinghe Folk Museum,5.989937,80.328019,Koggala,4.785700825880812,"['arts and culture', 'cultural experiences', 'museum visits', 'historic sites', 'local crafts', 'literary tours']","[3.8, 3.8, 3.8, 3.5, 4.0, 3.0]"
Mayan Water Park,7.0688943,79.9022359,Negombo,3.762065331369553,['water parks'],[2.8]
Meemure,7.4326453,80.8460822,Meemure,,"['hiking', 'camping']","[2.0, 2.2]"
Mekichchawa Wewa,8.6611522,80.542828,Puhudivula Rd,,"['hiking', 'fishing', 'landscape photography', 'bird watching', 'sightseeing', 'wildlife viewing']","[1.0, 1.0, 2.0, 1.0, 1.0, 1.0]"
Menik Ganga Dunhinda Falls,6.8484252,81.2383577,Buttala Rd,3.155875558539724,"['hiking', 'waterfalls']","[2.0, 2.142857142857143]"
Midigama Right,5.9648146,80.3836423,Midigama,4.736269598495007,"['beach visits', 'beachfront dining', 'snorkeling']","[3.4, 3.5, 3.5]"
Mihintale,8.35,80.5,Mihintale,4.761327233632196,"['archaeological sites', 'historic sites', 'hiking', 'cultural experiences', 'architecture', 'arts and culture', 'traditional ceremonies', 'temple pilgrimages']","[5.0, 4.6, 3.8, 4.75, 4.8, 4.8, 4.0, 4.0]"
Millella Small Waterfall,7.4327001,80.4044365,Indulgodakanda,4.1084150131989,"['hiking', 'waterfalls', 'picnic', 'family photos', 'relaxing']","[3.25, 2.0, 4.0, 4.0, 4.0]"
Minneriya National Park,8.0156443,80.84467029999999,Habarana,4.594775862098412,"['wildlife viewing', 'wild life safaris', 'photography', 'elephant rides']","[4.4, 4.2, 4.5, 3.0]"
Mirisawetiya,8.3449317,80.3889742,Anuradhapura,4.984588695264214,"['archaeological sites', 'architecture photography', 'arts and culture', 'cultural experiences', 'historic sites', 'historical monuments', 'history tours', 'sightseeing', 'wildlife viewing', 'temple pilgrimages']","[4.5, 4.5, 5.0, 4.5, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0]"
Mirissa,5.948262,80.4715866,Mirissa,,"['sea cruises', 'whale watching', 'beach visits', 'wildlife viewing']","[1.6666666666666667, 1.6666666666666667, 3.0, 2.0]"
Mirissa Beach,5.9447028,80.45916079999999,Mirissa,4.5960978769733964,"['beach visits', 'beachfront dining', 'whale watching', 'surfing', 'snorkeling']","[4.4, 4.25, 5.0, 3.5, 5.0]"
Mirissa whale Explorers,5.947407,80.451632,Weligama,3.951999920728879,"['whale watching', 'beach visits', 'wildlife viewing', 'boat wild life safaris', 'turtle watching']","[2.0, 4.0, 2.2, 2.4, 1.0]"
Monument of Victory,9.3219796,80.7261394,ParantanMullaitivu Hwy,4.322942479305077,"['historical monuments', 'architecture photography', 'history tours', 'arts and culture', 'historic sites', 'sightseeing', 'architecture tours', 'cultural experiences', 'photography']","[2.75, 3.5, 2.5, 2.6666666666666665, 3.5, 2.5, 3.0, 2.6666666666666665, 3.0]"
Moon Plains,6.9523269,80.7964041,Nuwara Eliya,4.597221379326006,"['wildlife viewing', 'landscape photography', 'hiking', 'wild life safaris']","[4.0, 4.0, 4.0, 3.5]"
Mullaitivu Beach,9.271618,80.8194644,Mullaitivu,4.123725570973834,"['beach visits', 'swimming', 'sunbathing', 'photography', 'fishing', 'beachfront dining', 'picnicking']","[5.0, 5.0, 5.0, 4.333333333333333, 3.0, 3.0, 5.0]"
Muthiyangana Raja Maha Vihara,6.9842184,81.0613561,Badulla,4.499362221701413,"['architecture photography', 'architecture tours', 'arts and culture', 'cultural experiences', 'history tours', 'historical monuments', 'temple pilgrimages', 'spiritual retreats', 'sightseeing', 'historic sites', 'archaeological sites', 'museum visits']","[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0]"
N Uyana Forest Monastery,7.7387408,80.5159067,Polgahangoda,4.4966003082599775,"['meditation', 'hiking', 'cultural experiences', 'arts and culture', 'spiritual retreats', 'historic sites', 'historical monuments']","[5.0, 3.75, 5.0, 5.0, 5.0, 4.0, 4.0]"
Nallur Kandaswamy Devasthanam,9.6743625,80.0298281,Jaffna,4.400660611644491,"['architecture photography', 'arts and culture', 'cultural experiences', 'temple pilgrimages', 'sightseeing']","[4.25, 4.142857142857143, 4.142857142857143, 3.857142857142857, 5.0]"
"Nanu Oya Water Falls, Nanu Oya",6.9451534,80.7387815,Nanuoya,4.769450597483243,"['waterfalls', 'landscape photography', 'hiking', 'sightseeing', 'tea tasting', 'photography', 'cultural experiences']","[4.75, 4.0, 3.3333333333333335, 4.0, 4.0, 4.0, 4.0]"
Narangala Golden Mountain,7.0412169,81.0215229,Bokanoruwa,4.482915108459039,"['hiking', 'photography', 'wildlife viewing', 'landscape photography']","[3.5, 4.5, 3.5, 4.0]"
Narangala N view point,7.025305,80.9936217,Narangala,,['hiking'],[2.2]
National Gallery of Art,6.911458,79.860176,Colombo,4.887540454328335,"['arts and culture', 'art classes', 'museum visits']","[4.75, 4.0, 4.5]"
National Museum Galle,6.0289175,80.2168789,Galle ,4.231901677636773,"['museum visits', 'architecture tours', 'historic sites', 'history tours', 'arts and culture', 'cultural experiences', 'architecture photography', 'sightseeing']","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0]"
National Railway Museum,7.2576222,80.5208309,Kadugannawa,4.681513819689488,"['museum visits', 'arts and culture', 'history tours', 'historic sites', 'cultural experiences', 'sightseeing']","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
National Shrine of Our Lady of Madhu,8.8548578,80.202911,Madu,4.499410521286014,"['architecture', 'arts and culture', 'local crafts', 'spiritual retreats', 'historic sites', 'historical monuments', 'temple pilgrimages']","[4.029850746268656, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]"
National Spice Garden of Sri Lanka,7.4529379,80.6410087,Matale,4.406971922425623,"['botanical gardens', 'cultural experiences', 'tea tasting', 'arts and culture', 'sightseeing']","[3.8, 4.25, 4.0, 3.3333333333333335, 3.6]"
Nawanalla waterfall,6.663765,80.3358393,Elapatha,4.680168892944836,"['hiking', 'waterfalls', 'photography']","[3.2, 4.6, 4.0]"
Negombo,7.205520799999999,79.8512562,Negombo,,"['sailing lessons', 'scuba diving', 'paddleboarding', 'beach visits', 'fishing', 'kayaking', 'sailing']","[1.0, 3.0, 3.0, 2.0, 2.0, 3.6666666666666665, 2.0]"
Negombo Lagoon,7.1580045,79.84648039999999,Negombo Lagoon,4.493660323264676,"['boat wild life safaris', 'bird watching', 'wildlife viewing']","[4.0, 4.0, 4.0]"
Neithal Eco Park Mandaitivu,9.6233803,80.0039303,Jaffna,4.517458621154901,"['beach visits', 'hiking', 'picnic', 'beachfront dining', 'wildlife viewing']","[4.4, 4.0, 5.0, 3.0, 4.0]"
Neithal Park,9.6437491,80.1008993,Chavakachcheri,3.5747997849770834,"['playground', 'outdoor adventures', 'arts and culture', 'sightseeing']","[2.75, 2.0, 2.0, 2.0]"
Nelum Pokuna Theatre,6.910803199999999,79.86344670000001,Colombo ,4.400376337848174,"['theater', 'architecture', 'arts and culture', 'architecture photography']","[4.2, 4.25, 4.2, 4.0]"
Nelung Arts Centre,6.9170317,79.8601663,Colombo ,4.560361484735404,"['architecture photography', 'theater', 'arts and culture', 'art classes', 'cultural experiences', 'cultural workshops', 'local crafts', 'museum visits', 'public art installations']","[5.0, 5.0, 4.8, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0]"
Neluwa Doovili Ella,6.3912983,80.3922753,Warukandeniya,4.497111723206543,"['waterfalls', 'hiking', 'swimming', 'sightseeing', 'photography']","[4.8, 3.8, 5.0, 4.666666666666667, 4.0]"
New Kallady Bridge Batticaloa,7.7192362,81.707114,Kallady,4.67823185289523,"['architecture photography', 'historic sites', 'historic walks', 'sightseeing', 'cultural experiences', 'landscape photography', 'wildlife viewing']","[5.0, 4.8, 4.4, 4.833333333333333, 5.0, 4.0, 4.0]"
New Kallady bridge view point,7.7190874,81.7047208,Batticaloa,3.649885591415477,"['photography', 'sightseeing', 'landscape photography', 'architecture photography']","[4.0, 3.0, 4.0, 4.0]"
"Nilavarai, Natural underground water well , ,",9.7543792,80.0882614,Urumpirai North Sri Lanka,4.402583534890188,"['historic sites', 'cultural experiences', 'arts and culture', 'sightseeing', 'landscape photography', 'local crafts']","[3.8333333333333335, 3.8333333333333335, 3.8, 3.8333333333333335, 5.0, 3.0]"
Nilaveli Beach,8.7003072,81.19205000000001,Nilaveli Beach,4.498445630530584,"['beach visits', 'kayaking', 'beachfront dining', 'snorkeling']","[4.0, 4.0, 4.0, 5.0]"
Nine Arches Bridge,6.876815099999999,81.0608465,Ella,,"['hiking', 'architecture photography', 'sightseeing', 'photography']","[3.0, 2.0, 2.0, 1.25]"
Nissanka Lata Mandapa,7.9475196,81.0011315,Polonnaruwa,4.733007806291995,"['archaeological sites', 'architecture photography', 'arts and culture', 'historical monuments', 'history tours', 'sightseeing', 'architecture tours']","[4.333333333333333, 4.2, 4.166666666666667, 4.166666666666667, 4.166666666666667, 4.166666666666667, 4.0]"
"Nuraicholai Casuarina Beach , KasaKale",8.0460703,79.7107844,Ilanthadiya,4.338946257552032,"['beach visits', 'landscape photography', 'hiking', 'wildlife viewing']","[3.6, 4.0, 4.0, 4.0]"
Nuwara Eliya,6.949716599999999,80.7891068,Nuwara Eliya,,"['horseback riding', 'tea tasting', 'horse shows', 'golfing', 'afternoon tea']","[2.3333333333333335, 2.75, 2.3333333333333335, 1.5, 4.0]"
Nuwara Eliya Golf Club,6.971737,80.76573069999999,Nuwara Eliya ,4.115253590159598,['golfing'],[3.6666666666666665]
Nuwara Eliya Mountains view point,6.9834547,80.7504763,Nuwara Eliya,4.107906022526604,"['hiking', 'sightseeing', 'photography']","[4.0, 4.25, 4.0]"
Nuwara Wewa View Point,8.336791,80.416116,Anuradhapura,,"['landscape photography', 'sightseeing', 'photography']","[2.5, 2.25, 2.25]"
Okanda Beach,6.6501404,81.7761872,Okanda,4.2256388291603,"['beach visits', 'cultural experiences', 'historic sites', 'wildlife viewing', 'landscape photography', 'hiking', 'fishing']","[4.0, 3.857142857142857, 4.0, 4.0, 4.0, 4.0, 4.0]"
"Our Lady of Refuge OLR Church, Jaffna",9.6631455,80.018255,Jaffna,4.338018965705555,"['architecture photography', 'arts and culture', 'historic sites', 'historical monuments', 'spiritual retreats', 'sightseeing']","[4.25, 4.571428571428571, 4.571428571428571, 4.571428571428571, 5.0, 4.0]"
Paduwasnuwara Museum,7.6052096,80.1015032,Kottamba Pitiya,4.408501375493353,"['museum visits', 'historic sites', 'archaeological sites', 'historical monuments', 'history tours', 'photography']","[3.2, 3.2, 3.2, 4.0, 3.5, 4.0]"
Palace of King Nishshanka Malla,7.943796,80.9980073,Polonnaruwa,4.645381739991667,"['archaeological sites', 'architecture photography', 'history tours', 'museum visits', 'historic sites', 'architecture tours', 'historical monuments', 'arts and culture', 'sightseeing', 'photography', 'cultural experiences']","[4.25, 4.0, 3.0, 4.0, 4.5, 3.5, 4.5, 4.0, 4.0, 4.0, 4.0]"
Pallikuda Beach,9.4841224,80.1857761,Pallikuda,3.858939655410643,"['beach visits', 'beachfront dining']","[3.6, 1.0]"
Palugollewa Wewa,8.6522733,80.5562767,Puhudivula Rd,4.421162998568558,"['hiking', 'wildlife viewing', 'photography', 'bird watching', 'landscape photography']","[3.75, 4.0, 3.8, 4.0, 4.0]"
Panakala Lagoon,6.7326081,81.7937386,Lahugala,,"['bird watching', 'boat wild life safaris', 'fishing', 'wildlife viewing', 'landscape photography', 'sightseeing']","[2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
Panama Wewa,6.7545084,81.7733721,Panama,4.801273465462631,"['wildlife viewing', 'landscape photography']","[4.2, 4.5]"
Pandalawa Ella,6.7377419,80.399637,Ratnapura,3.983244348878704,"['hiking', 'waterfalls', 'meditation', 'relaxation', 'picnic', 'sightseeing', 'photography']","[4.5, 4.8, 5.0, 5.0, 5.0, 4.0, 4.0]"
Panduwasnuwara Kingdom,7.6033584,80.1025672,Kottamba Pitiya,4.759291824875997,"['archaeological sites', 'historic sites', 'historical monuments', 'arts and culture', 'architecture photography', 'sightseeing', 'historic walks']","[2.5, 2.5, 2.5, 2.5, 4.0, 2.5, 2.5]"
Parakrama Samudraya,7.9404788,80.9978484,Polonnaruwa,4.409442983538503,"['bird watching', 'historic sites', 'historical monuments', 'sightseeing', 'landscape photography', 'wildlife viewing', 'hiking', 'historic walks', 'architecture photography', 'arts and culture', 'history tours', 'fishing']","[4.25, 4.5, 4.25, 4.25, 4.5, 4.25, 4.0, 4.0, 4.25, 4.25, 4.25, 4.0]"
Parappudva Island Temple,6.1115676,80.1383425,Rathgama,4.489161197839605,"['meditation', 'architecture photography', 'cultural experiences', 'spiritual retreats', 'historic sites', 'arts and culture', 'sightseeing', 'temple pilgrimages', 'outdoor adventures', 'yoga retreats', 'photography', 'hiking', 'architecture tours', 'history tours']","[5.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0]"
Paravagale ampara,7.2954816,81.6095117,Himidurawa Rd,4.126983330376612,"['swimming', 'beach visits', 'picnic', 'camping', 'landscape photography']","[4.666666666666667, 4.5, 5.0, 4.0, 4.0]"
Pareiyan Ella Falls,6.8498703,81.237553,Badalkumbura,4.635743223519608,"['hiking', 'waterfalls', 'photography', 'sightseeing', 'outdoor adventures']","[4.0, 5.0, 4.0, 4.0, 4.0]"
Parewi Duwa Temple,5.9413814,80.5492554,Matara,4.402992961683217,"['temple pilgrimages', 'architecture photography', 'architecture tours', 'arts and culture', 'beach visits', 'landscape photography', 'spiritual retreats', 'sightseeing', 'cultural experiences', 'hiking']","[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
Pasikuda Beach,7.9299939,81.5611852,Pasikuda Beach,4.40250334127363,"['beach visits', 'beachfront dining', 'snorkeling', 'kayaking', 'photography', 'swimming', 'fishing']","[3.975, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
Peacocks Rock,6.13578,81.1444056,Hambantota,4.296177650356791,"['hiking', 'photography', 'sightseeing']","[4.2, 4.0, 4.0]"
Pearl Bay,6.737,79.9853,Bandaragama,4.688055648904738,"['themed parks', 'amusement parks', 'beach visits', 'ferris wheel', 'water parks']","[4.0, 4.0, 4.0, 5.0, 4.0]"
Peradeniya,7.2698653,80.59383299999999,Peradeniya,4.799174420590857,"['botanical gardens', 'wildlife viewing', 'animal encounters', 'sightseeing', 'photography', 'hiking', 'arts and culture', 'cultural experiences']","[3.8, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]"
Pesalai Beach,9.0911748,79.8100761,Pesalai,4.786515375248282,"['beach visits', 'beachfront dining', 'fishing', 'swimming', 'sunbathing', 'wildlife viewing']","[4.4, 4.25, 4.0, 4.0, 5.0, 3.0]"
Pidurangala Rock,7.966388599999999,80.7618379,Sigiriya,4.89730954207481,"['hiking', 'archaeological sites', 'landscape photography', 'arts and culture', 'photography', 'sightseeing', 'historic sites']","[4.333333333333333, 4.0, 4.5, 4.0, 5.0, 4.5, 4.0]"
Piduruthalagala Conservation Forest,7.0216667,80.7561111,Nuwara Eliya,4.306433507492478,"['hiking', 'waterfalls', 'wildlife viewing']","[4.2, 4.0, 4.0]"
Pigeon Island,8.721837,81.204071,Pigeon Island,4.490999923206101,"['snorkeling', 'beach visits', 'wildlife viewing', 'hiking', 'scuba diving', 'turtle watching']","[4.25, 4.0, 4.0, 3.0, 5.0, 4.0]"
Pinnawala,7.3014952,80.3867417,Rambukkana,,"['elephant rides', 'animal encounters']","[2.4, 3.0]"
Pinnawala Elephant Orphanage,7.3008545,80.38885499999999,Rambukkana,3.614144120696994,"['animal encounters', 'wildlife viewing', 'cultural experiences']","[4.142857142857143, 4.142857142857143, 3.4]"
Pitawala Nature Trail,7.5489826,80.75147299999999,Pitawala Nature Trail,,"['hiking', 'photography']","[1.8333333333333333, 3.0]"
Pitawala Patana Trail,7.546518,80.746873,Matale,4.646116514789985,"['hiking', 'bird watching', 'butterfly watching', 'landscape photography', 'wildlife viewing', 'photography']","[4.333333333333333, 4.5, 5.0, 4.5, 4.25, 4.0]"
Polonnaruwa,7.940338400000001,81.0187984,Polonnaruwa,,"['historical monuments', 'cultural festivals', 'local crafts', 'historic sites', 'public art installations', 'spiritual retreats', 'cultural experiences', 'temple pilgrimages', 'traditional ceremonies', 'arts and culture']","[3.0, 2.0, 1.75, 3.0, 1.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
Polonnaruwa Ancient City,7.945942499999999,81.0003294,Polonnaruwa,4.308603429739403,"['museum visits', 'cycling', 'historic sites', 'architecture tours', 'architecture photography', 'historic walks', 'cultural experiences', 'historical monuments']","[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
Polonnaruwa Sivan Kovil,7.9462875,81.0013281,Polonnaruwa,4.7131835857049325,"['archaeological sites', 'architecture photography', 'arts and culture', 'cultural experiences', 'historic sites', 'historical monuments', 'photography', 'temple pilgrimages', 'sightseeing']","[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0]"
Porawagala Viewpoint,6.8301766,81.0127674,Bandarawela,4.141629589810571,"['sightseeing', 'hiking', 'landscape photography', 'photography', 'picnic']","[4.75, 3.5, 5.0, 5.0, 5.0]"
Port City Colombo,6.9378036,79.8368426,Port City Colombo,,"['sea cruises', 'kayaking', 'amusement parks', 'sailing']","[2.0, 2.5, 1.5, 1.0]"
Potgul Temple,7.9245435,80.9945329,Polonnaruwa,4.40494856185434,"['archaeological sites', 'architecture photography', 'historic sites', 'history tours', 'cultural experiences', 'temple pilgrimages', 'spiritual retreats', 'sightseeing', 'photography', 'architecture tours', 'historical monuments', 'arts and culture']","[4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0]"
Pudumala camp site,7.0468776,81.0045657,Bokanoruwa,3.762207556274135,"['camping', 'hiking', 'landscape photography']","[2.8, 4.4, 5.0]"
Rajanawa Waterfall,6.6546971,80.4413698,Ratnapura,4.412861994819684,"['waterfalls', 'hiking', 'swimming', 'photography', 'picnicking']","[4.6, 4.333333333333333, 5.0, 4.0, 4.5]"
Ram setu,9.079482,79.699222,Talaimannar Village South,4.303047482525132,"['boat wild life safaris', 'historic sites', 'historical monuments', 'history tours', 'beach visits', 'cycling', 'landscape photography', 'sightseeing', 'hiking', 'architecture photography', 'photography']","[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0]"
Ramboda Falls,7.054569199999999,80.705331,Ramboda,4.401129440877429,"['hiking', 'photography', 'waterfalls', 'sightseeing', 'picnicking']","[4.2, 4.666666666666667, 4.833333333333333, 5.0, 5.0]"
Ranmasu Uyana Royal Park,8.3384222,80.3898477,Anuradhapura,4.679702673645552,"['botanical gardens', 'historic sites', 'historical monuments', 'architecture photography', 'historic walks', 'landscape photography', 'arts and culture', 'cultural experiences', 'sightseeing', 'archaeological sites']","[4.5, 3.75, 3.8, 4.0, 4.0, 4.0, 3.6, 3.6, 3.6, 4.0]"
Rathmalwetiya Wewa,8.6488318,80.5454814,Lolugaswewa,4.674882226457108,"['hiking', 'bird watching', 'picnicking', 'sightseeing', 'boat wild life safaris', 'wildlife viewing', 'fishing', 'photography', 'meditation', 'reading']","[5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0]"
Ravan Ella Waterfall,6.959179100000001,80.8547844,Nuwara Eliya,4.492062924402231,"['hiking', 'photography', 'sightseeing', 'waterfalls']","[4.0, 4.0, 4.0, 4.5]"
Ravanas Cave,6.8644786,81.0486417,Ella,3.917801515774915,"['hiking', 'caving', 'bird watching']","[3.375, 2.375, 4.0]"
Rawana Abyss,8.5820184,81.2453797,Trincomalee,4.248447697008085,"['historic sites', 'historical monuments', 'arts and culture', 'beach visits', 'hiking', 'temple pilgrimages', 'sightseeing', 'archaeological sites', 'history tours', 'landscape photography', 'cultural experiences', 'architecture photography', 'wildlife viewing']","[5.0, 5.0, 5.0, 4.5, 3.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0]"
Rekawa Beach,6.043180699999999,80.8606343,Rekawa Road,4.413625492229071,"['beach visits', 'turtle watching']","[4.333333333333333, 4.333333333333333]"
Richmond Castle,6.6015528,79.9753241,Kalutara,4.402088161510265,"['architecture tours', 'architecture photography', 'historical monuments', 'history tours', 'botanical gardens', 'historic sites', 'arts and culture', 'architecture']","[4.0, 4.0, 4.0, 3.4, 4.0, 2.8, 3.0, 2.8]"
Ridiyagama Safari Park,6.2468436,80.9824649,Ridiyagama,4.40069621623849,"['wild life safaris', 'animal encounters', 'elephant rides', 'wildlife viewing', 'cultural experiences']","[4.0, 3.75, 5.0, 3.7142857142857144, 4.0]"
Ridiyagama waterfront,6.2092173,80.968159,Siyambalagoda,,"['beach visits', 'beachfront dining', 'sightseeing', 'hiking', 'photography', 'kayaking', 'sailing', 'wildlife viewing', 'fishing', 'cycling', 'landscape photography', 'architecture photography', 'bird watching', 'outdoor adventures', 'boat wild life safaris', 'river cruises']","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
Rillamba Surf Point,6.0328948,80.2167912,Galle,,"['surfing', 'beach visits']","[1.3333333333333333, 1.8333333333333333]"
Ritigala,8.1091667,80.6547222,Ritigala,4.65926773829887,"['hiking', 'archaeological sites', 'historic sites', 'arts and culture', 'cultural experiences', 'landscape photography', 'photography', 'architecture photography', 'wildlife viewing']","[4.25, 4.25, 4.25, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
