name,lat,lng,formatted_address,rating,extracted_activities,activity_scores
Ritigala Strict Natural Reserve,8.1166667,80.64999999999999,Palugaswewa,4.87577995907389,"['hiking', 'archaeological sites', 'historic sites', 'historical monuments', 'landscape photography', 'sightseeing', 'wildlife viewing']","[4.4, 4.4, 4.4, 4.4, 5.0, 4.0, 4.0]"
Riverston,7.526674,80.7370517,Matale,4.400995656589312,"['hiking', 'waterfalls', 'wildlife viewing', 'landscape photography', 'sightseeing']","[4.0, 3.6666666666666665, 4.0, 3.0, 4.0]"
"Royal Botanic Gardens, Peradeniya",7.268189299999998,80.5966332,Kandy,4.699417631115115,"['botanical gardens', 'orchid house', 'bird watching', 'landscape photography', 'hiking', 'wildlife viewing', 'arts and culture', 'historical monuments', 'sightseeing', 'rose garden', 'photography', 'cycling', 'temple pilgrimages', 'outdoor adventures']","[5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0]"
Royal Colombo Golf Club,6.9052268,79.8841999,Colombo,4.401495730725898,['golfing'],[3.8]
Royal Palace Park,7.290271,80.6373742,Kandy,4.215150505015364,"['botanical gardens', 'bird watching', 'photography', 'wildlife viewing', 'historic sites', 'historical monuments', 'sightseeing', 'cultural experiences', 'arts and culture', 'architecture photography', 'landscape photography', 'hiking', 'cycling', 'outdoor adventures']","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0]"
Royal Palace of King Maha Parakramabahu,7.9425092,81.0007671,Polonnaruwa,4.593962119447647,"['archaeological sites', 'historic sites', 'architecture tours', 'history tours', 'botanical gardens', 'sightseeing', 'architecture photography', 'photography', 'cultural experiences', 'arts and culture', 'historical monuments']","[5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
Ruhunu Maha Kataragama Dewalaya,6.4185071,81.3332777,Kataragama,4.795912558923412,"['temple pilgrimages', 'cultural experiences', 'arts and culture', 'traditional ceremonies', 'historic sites', 'cultural festivals', 'sightseeing', 'historical monuments', 'architecture photography', 'architecture tours', 'museum visits', 'spiritual retreats', 'wildlife viewing']","[5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
Ruins of Poonakary Fort,9.5033332,80.2120936,Pooneryn,4.153207049698718,"['archaeological sites', 'historic sites', 'architecture photography', 'history tours', 'historic walks', 'cultural experiences', 'sightseeing', 'landscape photography', 'hiking', 'wildlife viewing', 'fishing', 'picnicking', 'outdoor adventures']","[4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 4.0, 3.0]"
Ruins of an ancient building,7.961255,81.0002295,Polonnaruwa,4.557219407305894,"['archaeological sites', 'architecture photography', 'historic sites', 'arts and culture', 'historical monuments', 'sightseeing', 'hiking', 'cultural experiences', 'history tours']","[3.3333333333333335, 4.0, 3.5, 4.0, 4.0, 3.0, 3.0, 3.0, 2.0]"
Rumassala South Beach,6.0184625,80.2354871,Unawatuna,4.914775970972134,"['beach visits', 'hiking', 'beachfront dining', 'landscape photography', 'wildlife viewing']","[4.333333333333333, 3.0, 2.0, 4.0, 3.0]"
Ruwanweli Maha Seya,8.3498926,80.3965558,Anuradhapura,4.59953817685612,"['archaeological sites', 'architecture', 'arts and culture', 'cultural experiences', 'historical monuments', 'historic sites', 'sightseeing', 'temple pilgrimages', 'architecture photography', 'landscape photography', 'photography']","[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
SUNDARAM BEACH,9.6227176,80.0052386,Jaffna,4.664952244429894,"['beach visits', 'swimming', 'sunbathing', 'photography', 'picnicking', 'hiking', 'fishing']","[5.0, 5.0, 5.0, 4.5, 5.0, 5.0, 4.0]"
Samadhi Buddha Statue,8.3698774,80.3981853,Anuradhapura,4.985229077527702,"['historical monuments', 'arts and culture', 'spiritual retreats', 'architecture photography', 'sightseeing', 'historic sites', 'botanical gardens', 'family bonding']","[4.2, 4.2, 5.0, 4.2, 4.0, 4.0, 4.0, 4.0]"
Sambodhi Pagoda Temple,6.9383932,79.8420285,Colombo ,4.761675636932808,"['architecture photography', 'arts and culture', 'temple pilgrimages', 'hiking', 'spiritual retreats', 'sightseeing']","[5.0, 5.0, 5.0, 3.0, 5.0, 5.0]"
Sandaraja Wana Arana,7.1182691,80.4120138,Aranayake,4.352182894105664,"['hiking', 'camping', 'wildlife viewing', 'bird watching']","[5.0, 4.75, 4.0, 5.0]"
Sangupiddi Bridge,9.5736294,80.1992706,Navathkuli Karativu Mannar Hwy,4.4026290597340685,"['architecture photography', 'sightseeing', 'landscape photography', 'cultural experiences', 'bird watching', 'photography']","[3.5, 3.5, 4.5, 3.3333333333333335, 4.0, 3.0]"
Sathmahal Prasadaya,7.9479524,81.0018178,Polonnaruwa,4.56307359367456,"['archaeological sites', 'architecture photography', 'architecture tours', 'arts and culture', 'historic sites', 'historical monuments', 'history tours', 'sightseeing']","[5.0, 4.0, 3.0, 4.0, 5.0, 5.0, 3.0, 4.0]"
Sayansi Beach,9.647101,80.3821795,Pachchilapalli,4.541533189984722,"['beach visits', 'swimming', 'snorkeling', 'beach volleyball', 'sandcastle building', 'photography']","[4.5, 5.0, 4.0, 5.0, 5.0, 4.0]"
Sea Turtle Hatchery Habaraduwa,5.9937023,80.3041743,Habaraduwa,4.499072242428977,"['turtle watching', 'animal encounters']","[4.166666666666667, 3.8333333333333335]"
Seetha Eliya,6.933207899999999,80.81026779999999,Seetha Eliya,,"['hiking', 'waterfalls']","[1.2, 2.0]"
Seethawaka Wet Zone Botanical Gardens,6.892941,80.17176119999999,Labugama,4.301399471130266,"['botanical gardens', 'bird watching', 'boat wild life safaris', 'hiking', 'landscape photography', 'wildlife viewing', 'photography']","[4.75, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
Sigiriya,7.957032699999999,80.760257,Sigiriya,4.898842724074757,"['archaeological sites', 'architecture photography', 'hiking', 'historic sites', 'history tours', 'landscape photography', 'sightseeing', 'cultural experiences', 'arts and culture', 'outdoor adventures', 'wildlife viewing']","[5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0]"
Single Tree Hill,6.9577851,80.7625008,Nuwara Eliya,4.311758443001718,"['temple pilgrimages', 'hiking', 'sightseeing', 'landscape photography']","[4.0, 3.2, 4.6, 4.0]"
Sinharaja Forest Reserve,6.406990800000001,80.46002659999999,Sri Lanka,4.303780294885495,"['hiking', 'bird watching', 'wildlife viewing', 'waterfalls', 'butterfly watching']","[3.0, 4.5, 3.0, 4.5, 3.0]"
"Sinharaja Rain forest, Waddagala, Kalawana",6.4360351,80.4195879,VeddagalaKudawa Rd,4.858538574007847,"['hiking', 'bird watching', 'wildlife viewing']","[4.0, 3.8, 3.6]"
Siri Gautama Sambuddharaja Maligawa,7.3415841,80.253971,Polgahawela,4.857984699996502,"['temple pilgrimages', 'arts and culture', 'architecture photography', 'historic sites', 'cultural experiences', 'architecture tours', 'spiritual retreats', 'photography']","[5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 3.0]"
Snake Farm Weligama Traditional Farm,6.0139105,80.4737256,Udukawa,4.984890370692487,"['animal encounters', 'cultural experiences']","[4.8, 3.8]"
Somawathiya National Park,8.1692559,81.2078164,Gangapahalavila,4.310382292325315,"['wildlife viewing', 'temple pilgrimages', 'historic sites']","[5.0, 5.0, 5.0]"
Spa Ceylon Heritage Spa Boutique II Galle Fort,6.0262575,80.2168828,Galle,4.578867418066767,"['ayurvedic spa treatments', 'cultural experiences', 'arts and culture', 'sightseeing', 'local crafts']","[4.25, 3.6666666666666665, 3.8, 4.0, 3.5]"
Sr Vijayrma Ancient Temple,6.2452686,80.0575088,Ambalangoda,4.741121047744521,"['arts and culture', 'temple pilgrimages', 'meditation', 'historical monuments', 'architecture photography', 'cultural experiences', 'historic sites', 'photography', 'sightseeing', 'history tours', 'museum visits', 'spiritual retreats', 'architecture tours']","[3.5, 3.5, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0]"
Sri Dalada Maligawa,7.293609,80.641325,Kandy,4.799364742133881,"['architecture tours', 'arts and culture', 'cultural experiences', 'historic sites', 'temple pilgrimages', 'traditional ceremonies', 'architecture photography', 'sightseeing']","[5.0, 4.666666666666667, 4.2, 4.2, 4.2, 5.0, 5.0, 5.0]"
Sri Lanka Planetarium,6.900697200000001,79.8628492,Colombo,4.133303671848457,"['planetarium visits', 'arts and culture']","[4.2, 3.6]"
Sri Pada Adams Peak,6.809642999999999,80.4993882,Sri Pada Adams Peak,4.895982478612805,"['hiking', 'temple pilgrimages', 'cultural experiences', 'spiritual retreats']","[4.0, 4.0, 3.75, 3.6666666666666665]"
Sripada Peak Wilderness Sanctuary,6.817866,80.4892398,Nallathanniya,4.7913624278163285,"['hiking', 'temple pilgrimages', 'spiritual retreats', 'wildlife viewing']","[4.2, 4.0, 4.0, 3.0]"
"St. Anthonys Shrine, Kochchikade.",6.9468412,79.856253,Colombo,4.598580615577213,"['architecture', 'cultural experiences', 'museum visits', 'temple pilgrimages', 'arts and culture', 'historical monuments']","[4.666666666666667, 5.0, 3.6666666666666665, 4.75, 4.666666666666667, 4.666666666666667]"
St. Clair Falls,6.951743,80.648049,Talawakelle,4.845639463699177,"['waterfalls', 'photography', 'hiking', 'sightseeing', 'cultural experiences', 'local crafts', 'landscape photography', 'wildlife viewing']","[5.0, 4.2, 3.5, 3.8, 4.0, 3.0, 4.0, 3.0]"
St. Marys Cathedral,6.0359972,80.2126917,Galle,4.581681417227589,"['architecture photography', 'architecture tours', 'arts and culture', 'historic sites', 'historic walks', 'sightseeing', 'cultural experiences', 'historical monuments', 'museum visits', 'spiritual retreats', 'architecture', 'photography']","[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0]"
St. Marys Cathedral Jaffna,9.6562359,80.0228986,Jaffna,4.748279582973151,"['architecture', 'arts and culture', 'historic sites', 'history tours', 'sightseeing']","[4.8, 4.4, 4.4, 4.4, 4.4]"
St. Marys Church,7.210453,79.8372024,Negombo,4.498442026891937,"['architecture photography', 'architecture tours', 'arts and culture', 'cultural experiences', 'historic sites', 'historical monuments', 'sightseeing', 'spiritual retreats', 'temple pilgrimages']","[5.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0]"
Star Gate Ranmasu Uyana,8.3372385,80.3898503,Anuradhapura,4.846821214488326,"['archaeological sites', 'historic sites', 'arts and culture', 'historical monuments', 'sightseeing', 'cultural experiences', 'history tours']","[4.0, 4.0, 3.8, 4.0, 3.8, 2.8, 2.8]"
Sunflower Arts Crafts,6.4271466,80.0085066,Bentota,4.492695589848429,"['local crafts', 'arts and culture', 'craft workshops', 'sightseeing']","[4.5, 4.5, 4.0, 5.0]"
SunsetIsland,7.1998988,81.5195008,Inginiyagala,4.6536408051047005,"['boat wild life safaris', 'beach visits']","[4.0, 4.75]"
Surathali Ella,6.7457754,80.8288354,Belihuloya,4.770094873107498,"['hiking', 'waterfalls', 'photography']","[4.333333333333333, 4.833333333333333, 4.0]"
Swarnagiri Maha Viharaya Single Tree Temple,6.9550559,80.766179,Nuwara Eliya,4.495222708052527,"['hiking', 'temple pilgrimages', 'spiritual retreats', 'architecture photography', 'sightseeing', 'cultural experiences']","[4.0, 4.6, 4.8, 4.0, 4.2, 4.0]"
Swastha Ayurveda,6.132079199999999,80.1012744,Hikkaduwa ,4.32861642579988,['ayurvedic spa treatments'],[4.4]
Talaimannar Lighthouse,9.1074228,79.7310609,Mannar,4.497803902830247,"['beach visits', 'photography', 'fishing', 'historic sites', 'architecture photography', 'landscape photography', 'local crafts']","[5.0, 4.25, 4.0, 4.0, 4.0, 4.0, 4.0]"
Tangalle,6.0243383,80.79407259999999,Tangalle,,"['beach visits', 'surfing']","[3.0, 2.0]"
Tangalle Beach,6.0227264,80.8008358,Tangalle,4.223144354363933,"['beach visits', 'turtle watching']","[4.5, 4.166666666666667]"
Tantirimale Rajamaha Viharaya,8.5736017,80.2558288,Thanthirimale,4.882678192602807,"['archaeological sites', 'historic sites', 'hiking', 'cultural experiences', 'temple pilgrimages', 'architecture photography', 'sightseeing', 'history tours', 'wildlife viewing', 'arts and culture', 'spiritual retreats', 'architecture tours', 'historical monuments']","[5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
Thabbowa Wewa View Point,8.0599254,79.9679445,Karuwalagaswewa,4.485702005660756,"['bird watching', 'hiking', 'landscape photography', 'historic sites', 'wildlife viewing', 'sightseeing', 'tea tasting', 'fishing', 'camping', 'architecture photography', 'historical monuments', 'photography']","[4.333333333333333, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
Thalawila Beach,8.1114274,79.7018623,Kalpitiya,4.343391210859601,"['beach visits', 'arts and culture']","[3.8181818181818183, 4.5]"
Thambiluvil Beach,7.125067,81.8572972,Thambiluvil,4.676695527522947,"['beach visits', 'beachfront dining']","[4.024242424242424, 4.0]"
Thandiyadi Lagoon,7.0519269,81.8457198,Vinayagapuram,,"['boat wild life safaris', 'beach visits', 'fishing', 'kayaking', 'paddleboarding', 'sightseeing', 'wildlife viewing']","[2.0, 2.2, 2.0, 2.0, 2.0, 3.0, 2.0]"
The Shrine of Our Lady of Matara,5.9432239,80.5519762,Matara,4.49825754779444,"['architecture photography', 'architecture tours', 'spiritual retreats', 'historic sites', 'history tours', 'cultural experiences', 'arts and culture', 'sightseeing', 'historical monuments', 'temple pilgrimages']","[3.6666666666666665, 3.6666666666666665, 3.6666666666666665, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5]"
Thepulangoda Waterfall,6.7283412,80.393811,Ratnapura,4.3472425017643,"['waterfalls', 'hiking', 'swimming', 'picnicking']","[4.0, 3.5, 4.4, 4.333333333333333]"
Thummulla Wewa,6.5806614,81.7364516,Okanda,4.55346320485569,"['cycling', 'bird watching', 'photography', 'hiking', 'wildlife viewing', 'fishing', 'sightseeing']","[5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 3.0]"
Thuparama Image House Image of Boddhisathwa,7.9477758,81.0008934,Polonnaruwa,4.627175653322222,"['archaeological sites', 'historic sites', 'arts and culture', 'architecture photography', 'historical monuments', 'sightseeing', 'cultural experiences', 'photography', 'historic walks', 'temple pilgrimages', 'botanical gardens', 'hiking', 'wildlife viewing']","[5.0, 5.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0]"
Thuparamaya,8.3553447,80.3964751,Anuradhapura,4.599306786167193,"['archaeological sites', 'historical monuments', 'historic sites', 'architecture photography', 'arts and culture', 'history tours', 'cultural experiences', 'temple pilgrimages', 'sightseeing', 'architecture tours', 'photography', 'museum visits', 'historic walks']","[5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
Tissamaharama Raja Maha Vihara,6.2801801,81.2900771,Tissamaharama,4.401616458720567,"['archaeological sites', 'architecture photography', 'arts and culture', 'historical monuments', 'history tours', 'temple pilgrimages', 'sightseeing']","[4.5, 4.5, 4.4, 4.4, 4.4, 4.4, 4.4]"
Tour With Dash,6.043131,80.2183189,Galle,4.617032073098565,"['arts and culture', 'local crafts', 'historic sites', 'beach visits', 'sightseeing', 'tea tasting', 'cultural experiences', 'wildlife viewing', 'historical monuments']","[5.0, 5.0, 4.75, 5.0, 5.0, 5.0, 4.8, 5.0, 4.0]"
Trincomalee,8.5873638,81.2152121,Trincomalee,,"['sea cruises', 'scuba diving', 'paddleboarding', 'beach visits', 'sailing lessons', 'kayaking', 'fishing']","[1.0, 3.0, 3.0, 2.0, 2.0, 3.0, 1.0]"
Trincomalee Beach,8.5733464,81.2392774,Trincomalee,4.4918048081226285,"['beach visits', 'snorkeling', 'arts and culture', 'swimming', 'sunbathing', 'boat wild life safaris', 'beachfront dining', 'wildlife viewing']","[5.0, 4.0, 5.0, 4.5, 5.0, 4.0, 3.0, 4.0]"
Trincomalee Harbour,8.533333299999999,81.25,Trincomalee Harbour,4.238874199994511,"['sea cruises', 'history tours', 'beach visits', 'sightseeing', 'historic sites']","[4.8, 4.0, 5.0, 4.0, 4.0]"
Turtle Watch Rekawa,6.0462588,80.8557179,Rekawa,3.392184392365925,"['turtle watching', 'beach visits', 'wildlife viewing']","[3.6666666666666665, 3.75, 3.6666666666666665]"
Turtle Watching point,8.2117941,79.6949178,Kandakuliya,3.652715307302168,"['turtle watching', 'beach visits']","[1.4, 1.4]"
Udawalawa,6.4184828,80.823938,Udawalawa,,"['elephant rides', 'wildlife viewing']","[2.6, 1.4]"
Udawalawe National Park,6.4746288,80.876319,Udawalawe,4.301286494166639,"['wild life safaris', 'bird watching', 'elephant rides', 'photography', 'landscape photography', 'wildlife viewing']","[4.333333333333333, 4.2, 5.0, 5.0, 5.0, 4.25]"
Udawatta Kele Sanctuary,7.2988782,80.6424033,Kandy,4.302577140993598,"['hiking', 'bird watching', 'wildlife viewing', 'arts and culture', 'historic sites', 'historical monuments', 'cycling']","[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
Uduwathura Lake,6.0259129,80.4786271,Udukawa,4.612291845242092,"['hiking', 'bird watching', 'photography', 'picnic', 'landscape photography', 'wildlife viewing', 'fishing', 'sightseeing']","[4.333333333333333, 4.0, 4.5, 4.0, 5.0, 4.0, 4.0, 3.0]"
Umari Lagoon,7.0448379,81.8595828,Sangamamgramam,4.560136265898674,"['kayaking', 'bird watching', 'paddleboarding', 'boat wild life safaris', 'landscape photography']","[4.0, 4.5, 5.0, 5.0, 3.0]"
Unawatuna,6.017446899999999,80.2488596,Unawatuna,,"['beach visits', 'water sports', 'beachfront dining', 'snorkeling']","[1.8, 3.0, 3.5, 2.0]"
Unawatuna Beach,6.0096861,80.248424,Unawatuna Beach,4.5462059547303095,"['snorkeling', 'beach visits', 'paddleboarding', 'beachfront dining', 'turtle watching', 'surfing']","[5.0, 3.4444444444444446, 5.0, 4.0, 5.0, 4.2]"
Upper Diyaluma Waterfall,6.7348278,81.0324472,UvaGampaha,4.5913275436318495,"['hiking', 'swimming', 'sightseeing', 'wildlife viewing', 'photography', 'waterfalls']","[3.5, 4.666666666666667, 4.25, 4.0, 4.0, 5.0]"
Uppuveli,8.601561799999999,81.2195241,Trincomalee,,"['beach visits', 'snorkeling', 'whale watching', 'sailing', 'turtle watching']","[3.2, 2.0, 1.3333333333333333, 3.0, 2.0]"
Uppuveli Beach,8.6079558,81.2200129,Trincomalee,4.317781698882331,"['beach visits', 'snorkeling', 'sailing', 'whale watching', 'turtle watching']","[4.0, 4.0, 5.0, 5.0, 5.0]"
Ussangoda National Park,6.0989204,80.9883434,Ussangoda,4.683403291157688,"['hiking', 'photography', 'beach visits', 'landscape photography', 'sightseeing']","[4.333333333333333, 5.0, 4.166666666666667, 5.0, 4.0]"
Vankalai Bird Sanctuary,8.9199943,79.9328917,Mannar,3.8852877209666663,"['bird watching', 'hiking', 'wildlife viewing', 'sightseeing']","[4.0, 3.0, 2.6666666666666665, 3.0]"
Vankalaippadu Beach,9.0813821,79.8434642,Vankalaippadu,4.102605346772171,"['beach visits', 'swimming', 'shell collecting']","[3.1666666666666665, 3.5, 3.3333333333333335]"
Vatadage,7.9473653,81.0013068,Polonnaruwa,4.874129239480807,"['archaeological sites', 'architecture photography', 'architecture tours', 'arts and culture', 'cultural experiences', 'historic sites', 'historical monuments', 'history tours', 'sightseeing', 'temple pilgrimages', 'photography']","[5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0]"
Velgam Vehera Buddhist Temple,8.6471866,81.1696845,Vilgam Vihara Rd,4.761675636932808,"['archaeological sites', 'architecture photography', 'architecture tours', 'arts and culture', 'historic sites', 'historic walks', 'historical monuments', 'museum visits', 'photography', 'spiritual retreats', 'temple pilgrimages', 'sightseeing', 'village homestays']","[5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 5.0, 5.0, 4.0, 3.0]"
Ventura Beach,6.423470699999999,79.9953199,Ventura Beach,4.402793991384051,"['beach visits', 'swimming', 'windsurfing', 'scuba diving', 'bird watching', 'water skiing', 'sunbathing', 'beachfront dining', 'surfing lessons', 'yoga']","[4.583333333333333, 4.5, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]"
Victor Hasselblad Sea Turtle Research And Conservation Centre,6.3337051,80.02790639999999,Kosgoda,4.30266310300139,"['turtle watching', 'animal encounters', 'wildlife viewing', 'cultural experiences']","[2.411764705882353, 2.411764705882353, 2.5, 4.0]"
Viharamahadevi Park,6.913390699999999,79.86174009999999,Colombo,4.1013201191219375,"['cycling', 'arts and culture', 'sightseeing', 'historical monuments', 'botanical gardens', 'photography', 'outdoor adventures', 'wildlife viewing']","[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]"
Wasgamuwa National Park,7.7532419,80.92077370000001,Nuwaragala,4.3078815229991765,"['wildlife viewing', 'bird watching', 'landscape photography', 'wild life safaris']","[4.444444444444445, 4.666666666666667, 4.2, 5.0]"
Watawala Ella,6.6285696,80.360297,Niriella,,"['hiking', 'waterfalls']","[1.75, 2.8]"
Water World Aquarium,6.9441709,79.9423889,Gonawala,4.400531999072592,"['underwater tunnel', 'bird watching', 'river cruises', 'water parks']","[5.0, 4.25, 3.75, 5.0]"
Wedikkarayage Wewa,8.6691361,80.5408233,Puhudivula Rd,,"['bird watching', 'kayaking', 'picnicking', 'fishing', 'wildlife viewing', 'landscape photography']","[3.0, 2.0, 3.0, 2.0, 2.25, 3.0]"
Weherahena Poorwarama Rajamaha Viharaya Matara,5.953038,80.575286,Matara,4.401722853809566,"['historical monuments', 'architecture photography', 'arts and culture', 'historic sites', 'cultural experiences', 'temple pilgrimages', 'sightseeing', 'archaeological sites', 'caving', 'art classes', 'architecture tours', 'history tours', 'outdoor adventures', 'wildlife viewing', 'spiritual retreats']","[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
Weli Oya Bridge,6.7674876,80.8468142,Walhaputenna,4.414556013649594,"['photography', 'hiking', 'landscape photography', 'sightseeing', 'wildlife viewing', 'fishing', 'camping', 'outdoor adventures']","[5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0]"
Weligama Beach surf and stay,5.972485799999999,80.4357139,Weligama,4.4079572874617785,"['surfing', 'beach visits']","[4.75, 4.25]"
Wilpattu National Park,8.4581819,80.0518306,Puttalam,4.6956432134873705,"['wild life safaris', 'bird watching', 'wildlife viewing', 'landscape photography']","[4.2, 4.166666666666667, 3.5, 4.0]"
Windmill,9.6051784,80.1650289,Thanankilappu,4.206414099397436,"['landscape photography', 'hiking', 'architecture photography', 'sightseeing']","[4.0, 3.75, 4.0, 3.0]"
Wirawila Tissa Sanctuary,6.3,81.25,Hambantota,4.114364203512912,"['boat wild life safaris', 'wildlife viewing', 'bird watching', 'hiking']","[4.5, 4.6, 5.0, 3.0]"
Yala Green Safari,6.2774947,81.2670255,Debarawewa,4.339524667317656,['wild life safaris'],[4.0]
Yala National Park,6.463961299999998,81.47188469999999,Hambantota,4.106288105873484,"['wild life safaris', 'camping', 'bird watching', 'landscape photography', 'wildlife viewing']","[4.333333333333333, 4.25, 5.0, 5.0, 5.0]"
Yapahuwa Rock Fortress,7.817870699999999,80.3116203,Maho,4.985576071969122,"['hiking', 'historical monuments', 'archaeological sites', 'history tours', 'rock climbing', 'wildlife viewing', 'landscape photography']","[4.8, 4.8, 4.8, 4.8, 4.6, 4.0, 4.8]"
jungle muru safari,6.4384812,80.8894497,Embilipitiya,4.754198561577264,"['wild life safaris', 'bird watching', 'wildlife viewing', 'elephant rides']","[4.5, 3.5, 5.0, 5.0]"
riapla Mask Museum,6.241271800000001,80.0506997,Ambalangoda,4.116776103356498,"['museum visits', 'craft workshops', 'arts and culture', 'cultural experiences', 'local crafts']","[3.8333333333333335, 3.857142857142857, 3.8333333333333335, 4.0, 4.0]"
rumassala,6.0328948,80.2167912,Galle,,"['hiking', 'beach visits']","[2.0, 2.2]"
